id,tweet,tokenized,lemmatized,stemmed,label
900961831795032066,get ready sat  sept  2nd  tsu vs  pvu official  labordayweekend after pa y w   yogottikom,get ready sat sept 2nd tsu vs pvu official labordayweekend after pa y w yogottikom,get ready sat sept 2nd tsu v pvu official labordayweekend after pa y w yogottikom,get readi sat sept 2nd tsu vs pvu offici labordayweekend after pa y w yogottikom,0
900960886185054208,it has begun    everyone stay safe and sane   houston  hurricane  harvey  rain  flood,it has begun everyone stay safe and sane houston hurricane harvey rain flood,it ha begun everyone stay safe and sane houston hurricane harvey rain flood,it ha begun everyon stay safe and sane houston hurrican harvey rain flood,2
900960834318344193,two hands on her ponytail while throw fuckin  or bowling balling a woman that s purposely bald  that s too,two hands on her ponytail while throw fuckin or bowling balling a woman that s purposely bald that s too,two hand on her ponytail while throw fuckin or bowling balling a woman that s purposely bald that s too,two hand on her ponytail while throw fuckin or bowl ball a woman that s purpos bald that s too,0
900960256817192963,if you never had thoughts of throat fuckin one of your followers  you ain t using   right,if you never had thoughts of throat fuckin one of your followers you ain t using right,if you never had thought of throat fuckin one of your follower you ain t using right,if you never had thought of throat fuckin one of your follow you ain t use right,0
900959752464719875,team sho y  rudyard s upstairs,team sho y rudyard s upstairs,team sho y rudyard s upstairs,team sho y rudyard s upstair,0
900959563477798914,caffeinated go hard or go home   userofreality          giochamba  coffeeleaf  lit,caffeinated go hard or go home userofreality giochamba coffeeleaf lit,caffeinated go hard or go home userofreality giochamba coffeeleaf lit,caffein go hard or go home userofr giochamba coffeeleaf lit,0
900959440202907648,disco ninjas attacked for the win  great game         disconinjas  believeinyourself,disco ninjas attacked for the win great game disconinjas believeinyourself,disco ninja attacked for the win great game disconinjas believeinyourself,disco ninja attack for the win great game disconinja believeinyourself,0
900959191585538055,8602 oakford dr  houston  tx 77024   550 000 3 beds  4 baths  agzb,8602 oakford dr houston tx 77024 550 000 3 beds 4 baths agzb,8602 oakford dr houston tx 77024 550 000 3 bed 4 bath agzb,8602 oakford dr houston tx 77024 550 000 3 bed 4 bath agzb,0
900959071590694912,may tweet filth or a sexcapade story idk,may tweet filth or a sexcapade story idk,may tweet filth or a sexcapade story idk,may tweet filth or a sexcapad stori idk,0
900958932813750276,clear sky    broken clouds temperature down 86 f    81 f humidity up 70     83  wind 8mph    15mph,clear sky broken clouds temperature down 86 f 81 f humidity up 70 83 wind 8mph 15mph,clear sky broken cloud temperature down 86 f 81 f humidity up 70 83 wind 8mph 15mph,clear sky broken cloud temperatur down 86 f 81 f humid up 70 83 wind 8mph 15mph,0
900958808070995969,yeah i can tell it s about to be a storm brewing bc i m not in a good mood,yeah i can tell it s about to be a storm brewing bc i m not in a good mood,yeah i can tell it s about to be a storm brewing bc i m not in a good mood,yeah i can tell it s about to be a storm brew bc i m not in a good mood,0
900958240892010499,and my hair tangled again  can t catch a fuckin break for shit,and my hair tangled again can t catch a fuckin break for shit,and my hair tangled again can t catch a fuckin break for shit,and my hair tangl again can t catch a fuckin break for shit,0
900957999081988097,why tf am i up  man i need some pussy,why tf am i up man i need some pussy,why tf am i up man i need some pussy,whi tf am i up man i need some pussi,0
900957581383942147,bocaditos      clave45  tacos tec houston texas,bocaditos clave45 tacos tec houston texas,bocaditos clave45 taco tec houston texas,bocadito clave45 taco tec houston texa,0
900957578473029632,i hate to seem cocky  but one day i m gone make it  that s if i haven t already made it,i hate to seem cocky but one day i m gone make it that s if i haven t already made it,i hate to seem cocky but one day i m gone make it that s if i haven t already made it,i hate to seem cocki but one day i m gone make it that s if i haven t alreadi made it,0
900957492842086400,breaking news  dpisd cancels friday classes  agyr,breaking news dpisd cancels friday classes agyr,breaking news dpisd cancel friday class agyr,break news dpisd cancel friday class agyr,0
900957490996592641,area school closings  agyq,area school closings agyq,area school closing agyq,area school close agyq,0
900957295684624384,rest in peace to my father john dale davis  gone 23 years  you have been missed  i hope you,rest in peace to my father john dale davis gone 23 years you have been missed i hope you,rest in peace to my father john dale davis gone 23 year you have been missed i hope you,rest in peac to my father john dale davi gone 23 year you have been miss i hope you,0
900957271831715840,rt  quaandadon  sooooooooo niggas would eat ass   eat at a strip club but won t eat while taking a doodoo    ok,rt quaandadon sooooooooo niggas would eat ass eat at a strip club but won t eat while taking a doodoo ok,rt quaandadon sooooooooo nigga would eat as eat at a strip club but won t eat while taking a doodoo ok,rt quaandadon sooooooooo nigga would eat ass eat at a strip club but won t eat while take a doodoo ok,0
900957024845942784,hell nah rt  ogbeard  y all really take zodiac signs into consideration when dating someone   lmao,hell nah rt ogbeard y all really take zodiac signs into consideration when dating someone lmao,hell nah rt ogbeard y all really take zodiac sign into consideration when dating someone lmao,hell nah rt ogbeard y all realli take zodiac sign into consider when date someon lmao,0
900957001567555585,thank you  wweasuka for  500plus days as champion   e back soon my  empress and take back your,thank you wweasuka for 500plus days as champion e back soon my empress and take back your,thank you wweasuka for 500plus day a champion e back soon my empress and take back your,thank you wweasuka for 500plu day as champion e back soon my empress and take back your,0
900956555109031938,swat standoff in no h houston ends with suspect jumping out of window  agyw,swat standoff in no h houston ends with suspect jumping out of window agyw,swat standoff in no h houston end with suspect jumping out of window agyw,swat standoff in no h houston end with suspect jump out of window agyw,0
900956552630222849,area school closings  agyv,area school closings agyv,area school closing agyv,area school close agyv,0
900956289886412800,shots cholo  tacos tec houston texas,shots cholo tacos tec houston texas,shot cholo taco tec houston texas,shot cholo taco tec houston texa,0
900955617128357889,the last place you thirsty people are gonna find water bottles in the city  sethouston  water,the last place you thirsty people are gonna find water bottles in the city sethouston water,the last place you thirsty people are gonna find water bottle in the city sethouston water,the last place you thirsti peopl are gonna find water bottl in the citi sethouston water,1
900954865467129857,reunited with my best friend  eanhunter karabanoff i missed him so much  love him we re here,reunited with my best friend eanhunter karabanoff i missed him so much love him we re here,reunited with my best friend eanhunter karabanoff i missed him so much love him we re here,reunit with my best friend eanhunt karabanoff i miss him so much love him we re here,0
900953979693051904,faded in my own universe  pearland  texas,faded in my own universe pearland texas,faded in my own universe pearland texas,fade in my own univers pearland texa,0
900952323630931969,attention  houston  texas,attention houston texas,attention houston texas,attent houston texa,0
900952029941465090,by me  gradearon  aka  gridironfilmz book me for your next video shoot  832 356 4137,by me gradearon aka gridironfilmz book me for your next video shoot 832 356 4137,by me gradearon aka gridironfilmz book me for your next video shoot 832 356 4137,by me gradearon aka gridironfilmz book me for your next video shoot 832 356 4137,0
900951547873337345,checkin in  y all think i need a dna test       itsjustmello  barbershopconnect  barber,checkin in y all think i need a dna test itsjustmello barbershopconnect barber,checkin in y all think i need a dna test itsjustmello barbershopconnect barber,checkin in y all think i need a dna test itsjustmello barbershopconnect barber,0
900950456679006208,my fifth foster dog getting ready for the hurricane  she s a cutie   dog  dogs  l4l  ff,my fifth foster dog getting ready for the hurricane she s a cutie dog dogs l4l ff,my fifth foster dog getting ready for the hurricane she s a cutie dog dog l4l ff,my fifth foster dog get readi for the hurrican she s a cuti dog dog l4l ff,2
900949242511990784,great time watching the astros with  reannemarie   hurricaneharvey  astros  minute maid park,great time watching the astros with reannemarie hurricaneharvey astros minute maid park,great time watching the astros with reannemarie hurricaneharvey astros minute maid park,great time watch the astro with reannemari hurricaneharvey astro minut maid park,0
900949112983404545,i m at barbarella houston    barbarellahtx in houston  tx bprmg2g3spp,i m at barbarella houston barbarellahtx in houston tx bprmg2g3spp,i m at barbarella houston barbarellahtx in houston tx bprmg2g3spp,i m at barbarella houston barbarellahtx in houston tx bprmg2g3spp,0
900949044603650052,its ogkidd  idreaminstereo project bitch  barronstudios  barron studios,its ogkidd idreaminstereo project bitch barronstudios barron studios,it ogkidd idreaminstereo project bitch barronstudios barron studio,it ogkidd idreaminstereo project bitch barronstudio barron studio,0
900949039994200065,bravos de puebla  houston  texas,bravos de puebla houston texas,bravo de puebla houston texas,bravo de puebla houston texa,0
900948434756096000,eypae  houstonarchitecture  the tradewell fellowship,eypae houstonarchitecture the tradewell fellowship,eypae houstonarchitecture the tradewell fellowship,eypa houstonarchitectur the tradewel fellowship,0
900948300349571072,don t forget j fix shades too   j shades fix your shadesif purchased from  jshades its for,don t forget j fix shades too j shades fix your shadesif purchased from jshades its for,don t forget j fix shade too j shade fix your shadesif purchased from jshades it for,don t forget j fix shade too j shade fix your shadesif purchas from jshade it for,0
900948209320681472,don t forget j fix shades too   j shades fix your shadesif purchased from  jshades its for,don t forget j fix shades too j shades fix your shadesif purchased from jshades its for,don t forget j fix shade too j shade fix your shadesif purchased from jshades it for,don t forget j fix shade too j shade fix your shadesif purchas from jshade it for,0
900948178303762437,bocaditos  tacos tec houston texas,bocaditos tacos tec houston texas,bocaditos taco tec houston texas,bocadito taco tec houston texa,0
900948156841467907,soccer before the storm what are you doing on your hurricane  harvey,soccer before the storm what are you doing on your hurricane harvey,soccer before the storm what are you doing on your hurricane harvey,soccer befor the storm what are you do on your hurrican harvey,2
900948133550596097,don t forget j fix shades too   j shades fix your shadesif purchased from  jshades its for,don t forget j fix shades too j shades fix your shadesif purchased from jshades its for,don t forget j fix shade too j shade fix your shadesif purchased from jshades it for,don t forget j fix shade too j shade fix your shadesif purchas from jshade it for,0
900948119864475650,repost  launchhtx the diverscity trunk show has been rescheduled to next weekend  labor day,repost launchhtx the diverscity trunk show has been rescheduled to next weekend labor day,repost launchhtx the diverscity trunk show ha been rescheduled to next weekend labor day,repost launchhtx the diversc trunk show ha been reschedul to next weekend labor day,0
900946977990430721,salutations peeps this post is super delayed  and we d like to notify everyone that tomorrow,salutations peeps this post is super delayed and we d like to notify everyone that tomorrow,salutation peep this post is super delayed and we d like to notify everyone that tomorrow,salut peep thi post is super delay and we d like to notifi everyon that tomorrow,0
900946622028275712,we running the klub    playmakerz  foxxy s bikini spo s bar and grill,we running the klub playmakerz foxxy s bikini spo s bar and grill,we running the klub playmakerz foxxy s bikini spo s bar and grill,we run the klub playmakerz foxxi s bikini spo s bar and grill,0
900945554707955712,it has begun    everyone stay safe and sane   houston  hurricane  harvey  rain  flood,it has begun everyone stay safe and sane houston hurricane harvey rain flood,it ha begun everyone stay safe and sane houston hurricane harvey rain flood,it ha begun everyon stay safe and sane houston hurrican harvey rain flood,2
900945456095559681,fifthharmony by fifth harmony co written by fifth harmony                 i couldn t be,fifthharmony by fifth harmony co written by fifth harmony i couldn t be,fifthharmony by fifth harmony co written by fifth harmony i couldn t be,fifthharmoni by fifth harmoni co written by fifth harmoni i couldn t be,0
900944559303086082,new mixtape  views of the bottom  new songs and remastered to bump loud and clear where eva u,new mixtape views of the bottom new songs and remastered to bump loud and clear where eva u,new mixtape view of the bottom new song and remastered to bump loud and clear where eva u,new mixtap view of the bottom new song and remast to bump loud and clear where eva u,0
900944378075660288,you gotta work with the canvas that s given to you  barbers trying to impress other barber,you gotta work with the canvas that s given to you barbers trying to impress other barber,you gotta work with the canvas that s given to you barber trying to impress other barber,you gotta work with the canva that s given to you barber tri to impress other barber,0
900944143161081856,y all go on  netflix and  watch the  feelrich documentary    houston  texas,y all go on netflix and watch the feelrich documentary houston texas,y all go on netflix and watch the feelrich documentary houston texas,y all go on netflix and watch the feelrich documentari houston texa,0
900943543149015042,submit music to  info myblockmusic net  music  hiphop  gospel  newyork  toronto  houston  dallas,submit music to info myblockmusic net music hiphop gospel newyork toronto houston dallas,submit music to info myblockmusic net music hiphop gospel newyork toronto houston dallas,submit music to info myblockmus net music hiphop gospel newyork toronto houston dalla,0
900943482470096898,for  houston hoes only    houston  texas,for houston hoes only houston texas,for houston hoe only houston texas,for houston hoe onli houston texa,0
900943208598851585,best post mission  panion in the game  h town,best post mission panion in the game h town,best post mission panion in the game h town,best post mission panion in the game h town,0
900942791785693184,praying for everyone s safety    my man   i are in bed watching,praying for everyone s safety my man i are in bed watching,praying for everyone s safety my man i are in bed watching,pray for everyon s safeti my man i are in bed watch,0
900941627711041536,vengan al bocaditos    clave45 los bravos de puebla y su  pa daniel  houston  texas,vengan al bocaditos clave45 los bravos de puebla y su pa daniel houston texas,vengan al bocaditos clave45 los bravo de puebla y su pa daniel houston texas,vengan al bocadito clave45 lo bravo de puebla y su pa daniel houston texa,0
900941365512519681,if you haven t seen the accident on 45   houston tx  accident  wreck,if you haven t seen the accident on 45 houston tx accident wreck,if you haven t seen the accident on 45 houston tx accident wreck,if you haven t seen the accid on 45 houston tx accid wreck,0
900940999827922944,meanwhile  somewhere near texas    stay safe  everyone    hurricaneharvey  hunkeringdown i still you   iamsteveharveypic     85afhvdh2n,meanwhile somewhere near texas stay safe everyone hurricaneharvey hunkeringdown i still you iamsteveharveypic 85afhvdh2n,meanwhile somewhere near texas stay safe everyone hurricaneharvey hunkeringdown i still you iamsteveharveypic 85afhvdh2n,meanwhil somewher near texa stay safe everyon hurricaneharvey hunkeringdown i still you iamsteveharveyp 85afhvdh2n,0
900940288524394496,washingtonnationals  danielmurphy  20  louisvilleslugger  minute maid park,washingtonnationals danielmurphy 20 louisvilleslugger minute maid park,washingtonnationals danielmurphy 20 louisvilleslugger minute maid park,washingtonn danielmurphi 20 louisvilleslugg minut maid park,0
900939258151583744,bhawards  don t miss  malesingeroftheyear  iamcamsinclair sing  rnbvibes on 9 17 17 at,bhawards don t miss malesingeroftheyear iamcamsinclair sing rnbvibes on 9 17 17 at,bhawards don t miss malesingeroftheyear iamcamsinclair sing rnbvibes on 9 17 17 at,bhaward don t miss malesingeroftheyear iamcamsinclair sing rnbvibe on 9 17 17 at,0
900938734958288902,issa storm issa storm  itsjustmello  barbershopconnect  barber  barberlove  barberlife,issa storm issa storm itsjustmello barbershopconnect barber barberlove barberlife,issa storm issa storm itsjustmello barbershopconnect barber barberlove barberlife,issa storm issa storm itsjustmello barbershopconnect barber barberlov barberlif,1
900937862115336193,just posted a photo  lei low bar,just posted a photo lei low bar,just posted a photo lei low bar,just post a photo lei low bar,0
900937861532237824,ima boss n gga  bossed out like  rickyrozay  rick ross   nigga  youngscooter  fashiontrends,ima boss n gga bossed out like rickyrozay rick ross nigga youngscooter fashiontrends,ima bos n gga bossed out like rickyrozay rick ross nigga youngscooter fashiontrends,ima boss n gga boss out like rickyrozay rick ross nigga youngscoot fashiontrend,0
900937798512910337,just posted a photo  lei low bar,just posted a photo lei low bar,just posted a photo lei low bar,just post a photo lei low bar,0
900937396375527428,drinking a hop and sour by  sierranevada  flying saucer draught emporium   c495413562,drinking a hop and sour by sierranevada flying saucer draught emporium c495413562,drinking a hop and sour by sierranevada flying saucer draught emporium c495413562,drink a hop and sour by sierranevada fli saucer draught emporium c495413562,0
900937280130383874,september s book pick is angel s armies  releasing the warriors of heaven by tim sheets  if you,september s book pick is angel s armies releasing the warriors of heaven by tim sheets if you,september s book pick is angel s army releasing the warrior of heaven by tim sheet if you,septemb s book pick is angel s armi releas the warrior of heaven by tim sheet if you,0
900937036458106880,it s  giveaway time2 winners     win any 2 pair of  jshades of your choice  2 winners  4,it s giveaway time2 winners win any 2 pair of jshades of your choice 2 winners 4,it s giveaway time2 winner win any 2 pair of jshades of your choice 2 winner 4,it s giveaway time2 winner win ani 2 pair of jshade of your choic 2 winner 4,0
900936977783992320,it s  giveaway time2 winners     win any 2 pair of  jshades of your choice  2 winners  4,it s giveaway time2 winners win any 2 pair of jshades of your choice 2 winners 4,it s giveaway time2 winner win any 2 pair of jshades of your choice 2 winner 4,it s giveaway time2 winner win ani 2 pair of jshade of your choic 2 winner 4,0
900936919403515904,it s  giveaway time2 winners     win any 2 pair of  jshades of your choice  2 winners  4,it s giveaway time2 winners win any 2 pair of jshades of your choice 2 winners 4,it s giveaway time2 winner win any 2 pair of jshades of your choice 2 winner 4,it s giveaway time2 winner win ani 2 pair of jshade of your choic 2 winner 4,0
900936766235918336,it s  giveaway time2 winners     win any 2 pair of  jshades of your choice  2 winners  4,it s giveaway time2 winners win any 2 pair of jshades of your choice 2 winners 4,it s giveaway time2 winner win any 2 pair of jshades of your choice 2 winner 4,it s giveaway time2 winner win ani 2 pair of jshade of your choic 2 winner 4,0
900936703895937030,it s  giveaway time2 winners     win any 2 pair of  jshades of your choice  2 winners  4,it s giveaway time2 winners win any 2 pair of jshades of your choice 2 winners 4,it s giveaway time2 winner win any 2 pair of jshades of your choice 2 winner 4,it s giveaway time2 winner win ani 2 pair of jshade of your choic 2 winner 4,0
900936659251769345,it s  giveaway time2 winners     win any 2 pair of  jshades of your choice  2 winners  4,it s giveaway time2 winners win any 2 pair of jshades of your choice 2 winners 4,it s giveaway time2 winner win any 2 pair of jshades of your choice 2 winner 4,it s giveaway time2 winner win ani 2 pair of jshade of your choic 2 winner 4,0
900936632358105088,hot buttered banana  yum   lei low bar,hot buttered banana yum lei low bar,hot buttered banana yum lei low bar,hot butter banana yum lei low bar,0
900936232808493056,kapernick  westside  houston  texas,kapernick westside houston texas,kapernick westside houston texas,kapernick westsid houston texa,0
900936032350199808,dinner with some of my favorite houstonians   hrw2017  fleming s prime steakhouse houston,dinner with some of my favorite houstonians hrw2017 fleming s prime steakhouse houston,dinner with some of my favorite houstonians hrw2017 fleming s prime steakhouse houston,dinner with some of my favorit houstonian hrw2017 fleme s prime steakhous houston,0
900935888288358400,troy  give me that  17 fam the barber  say no more bro  i gotchu  itsjustmello,troy give me that 17 fam the barber say no more bro i gotchu itsjustmello,troy give me that 17 fam the barber say no more bro i gotchu itsjustmello,troy give me that 17 fam the barber say no more bro i gotchu itsjustmello,0
900935886057209857,purplehair  houstonhair  pamelaraye  houstonhairstylist  blackhairstylist  hiustonsho hair,purplehair houstonhair pamelaraye houstonhairstylist blackhairstylist hiustonsho hair,purplehair houstonhair pamelaraye houstonhairstylist blackhairstylist hiustonsho hair,purplehair houstonhair pamelaray houstonhairstylist blackhairstylist hiustonsho hair,0
900935879304269824,while everyone was at the store scrambling to find water and,while everyone was at the store scrambling to find water and,while everyone wa at the store scrambling to find water and,while everyon wa at the store scrambl to find water and,0
900935683019296769,super sho  on time today so i did a little of everything 2x  upper  lower  core  cardio,super sho on time today so i did a little of everything 2x upper lower core cardio,super sho on time today so i did a little of everything 2x upper lower core cardio,super sho on time today so i did a littl of everyth 2x upper lower core cardio,0
900935186141073408,great way to end a wonderful night  no work tomorrow   foundation room  dallas st entrance,great way to end a wonderful night no work tomorrow foundation room dallas st entrance,great way to end a wonderful night no work tomorrow foundation room dallas st entrance,great way to end a wonder night no work tomorrow foundat room dalla st entranc,0
900934546660741120,book your next appointment with me on styleseat  it s super easy,book your next appointment with me on styleseat it s super easy,book your next appointment with me on styleseat it s super easy,book your next appoint with me on styleseat it s super easi,0
900934543196078080,someone got a game bat  washingtonnationals  dannymurphy 20  minute maid park,someone got a game bat washingtonnationals dannymurphy 20 minute maid park,someone got a game bat washingtonnationals dannymurphy 20 minute maid park,someon got a game bat washingtonn dannymurphi 20 minut maid park,0
900933960762568704,istanbul eastern bull,istanbul eastern bull,istanbul eastern bull,istanbul eastern bull,0
900933856257114114,congratulations   desired images ii salon has been nominated for the 2017 fans  choice,congratulations desired images ii salon has been nominated for the 2017 fans choice,congratulation desired image ii salon ha been nominated for the 2017 fan choice,congratul desir imag ii salon ha been nomin for the 2017 fan choic,0
900933711713058817,no beef could ever hu  me  i be on my eastern bull  that cold turkey   ugly face,no beef could ever hu me i be on my eastern bull that cold turkey ugly face,no beef could ever hu me i be on my eastern bull that cold turkey ugly face,no beef could ever hu me i be on my eastern bull that cold turkey ugli face,0
900933459488546816,clientselfie  houstonhair  houstonstylist  houstonsho hair  houston  houstonhairstylist,clientselfie houstonhair houstonstylist houstonsho hair houston houstonhairstylist,clientselfie houstonhair houstonstylist houstonsho hair houston houstonhairstylist,clientselfi houstonhair houstonstylist houstonsho hair houston houstonhairstylist,0
900933195150970880,don t tell justin yu  but the food is great t rex houston  i hope i can get a reservation again,don t tell justin yu but the food is great t rex houston i hope i can get a reservation again,don t tell justin yu but the food is great t rex houston i hope i can get a reservation again,don t tell justin yu but the food is great t rex houston i hope i can get a reserv again,0
900932658842271744,yes they do  eyelashcandyco  westside  houston  texas,yes they do eyelashcandyco westside houston texas,yes they do eyelashcandyco westside houston texas,ye they do eyelashcandyco westsid houston texa,0
900932315857256448,i m at  bass pro shops outdoor world in houston  tx  6vkiguvoucz,i m at bass pro shops outdoor world in houston tx 6vkiguvoucz,i m at bass pro shop outdoor world in houston tx 6vkiguvoucz,i m at bass pro shop outdoor world in houston tx 6vkiguvoucz,0
900932248119246848,i m at the land of pears  3 in pearland  tx  jl6oo3fzc5s,i m at the land of pears 3 in pearland tx jl6oo3fzc5s,i m at the land of pear 3 in pearland tx jl6oo3fzc5s,i m at the land of pear 3 in pearland tx jl6oo3fzc5,0
900932211368742912,i m at holiday inn express   suites houston south   pearland    hiexpress in houston  tx 07htcxwnvoh,i m at holiday inn express suites houston south pearland hiexpress in houston tx 07htcxwnvoh,i m at holiday inn express suite houston south pearland hiexpress in houston tx 07htcxwnvoh,i m at holiday inn express suit houston south pearland hiexpress in houston tx 07htcxwnvoh,0
900931929373069312,tbt i miss my truck sometimes  had plans for this baby  wish i had pics of her before she was,tbt i miss my truck sometimes had plans for this baby wish i had pics of her before she was,tbt i miss my truck sometimes had plan for this baby wish i had pic of her before she wa,tbt i miss my truck sometim had plan for thi babi wish i had pic of her befor she wa,0
900931540661805056,i m at pearland  tx in tx dnpmlsx3reh,i m at pearland tx in tx dnpmlsx3reh,i m at pearland tx in tx dnpmlsx3reh,i m at pearland tx in tx dnpmlsx3reh,0
900931434038386688,i m at  chilis grill   bar in pearland  tx  kvqm26s2f0f,i m at chilis grill bar in pearland tx kvqm26s2f0f,i m at chili grill bar in pearland tx kvqm26s2f0f,i m at chili grill bar in pearland tx kvqm26s2f0f,0
900931431811174400,ove urned truck  two left lanes blocked in  eastside on 610 e lp nb at market  stop and go traffic back to turning basin dr   traffic,ove urned truck two left lanes blocked in eastside on 610 e lp nb at market stop and go traffic back to turning basin dr traffic,ove urned truck two left lane blocked in eastside on 610 e lp nb at market stop and go traffic back to turning basin dr traffic,ove urn truck two left lane block in eastsid on 610 e lp nb at market stop and go traffic back to turn basin dr traffic,0
900931367227281408,when work sends you to houston when there s a hurricane approaching  you recreate this scene,when work sends you to houston when there s a hurricane approaching you recreate this scene,when work sends you to houston when there s a hurricane approaching you recreate this scene,when work send you to houston when there s a hurrican approach you recreat thi scene,2
900931098338873344,vamonos  therealfrankiej  babybash  wings pizza n things,vamonos therealfrankiej babybash wings pizza n things,vamonos therealfrankiej babybash wing pizza n thing,vamono therealfrankiej babybash wing pizza n thing,0
900930934777593857,reading elvis mitchell s first  and only  music column in  film ment  circa  85  86,reading elvis mitchell s first and only music column in film ment circa 85 86,reading elvis mitchell s first and only music column in film ment circa 85 86,read elvi mitchel s first and onli music column in film ment circa 85 86,0
900930877340962816,when you re the absolute best  you get hated on the most   afatherfirst  browns4life  myheir,when you re the absolute best you get hated on the most afatherfirst browns4life myheir,when you re the absolute best you get hated on the most afatherfirst browns4life myheir,when you re the absolut best you get hate on the most afatherfirst browns4lif myheir,0
900930227433607168,my beautiful wife and mother in law getting their tiki on   lei low bar,my beautiful wife and mother in law getting their tiki on lei low bar,my beautiful wife and mother in law getting their tiki on lei low bar,my beauti wife and mother in law get their tiki on lei low bar,0
900930160375017473,repost from  3sixtymusic w   gloriegang i m back in action with the new family  can t wait to to,repost from 3sixtymusic w gloriegang i m back in action with the new family can t wait to to,repost from 3sixtymusic w gloriegang i m back in action with the new family can t wait to to,repost from 3sixtymus w gloriegang i m back in action with the new famili can t wait to to,0
900929925456297984,ready for  analog weekend  trying to color coordinate book covers,ready for analog weekend trying to color coordinate book covers,ready for analog weekend trying to color coordinate book cover,readi for analog weekend tri to color coordin book cover,0
900929670627065856,only in  houston  hurricaneharvey  houston  texas,only in houston hurricaneharvey houston texas,only in houston hurricaneharvey houston texas,onli in houston hurricaneharvey houston texa,0
900929573696684032,happy 30th bi hday fe    i love you girl  ra sushi bar restaurant,happy 30th bi hday fe i love you girl ra sushi bar restaurant,happy 30th bi hday fe i love you girl ra sushi bar restaurant,happi 30th bi hday fe i love you girl ra sushi bar restaur,0
900929359627866112,just posted a photo  lei low bar,just posted a photo lei low bar,just posted a photo lei low bar,just post a photo lei low bar,0
900929154455138304,joey bada  really had the best album of the year   i was not expecting him to speak my thoughts the entire project,joey bada really had the best album of the year i was not expecting him to speak my thoughts the entire project,joey bada really had the best album of the year i wa not expecting him to speak my thought the entire project,joey bada realli had the best album of the year i wa not expect him to speak my thought the entir project,0
900928100296409088,lei low bar,lei low bar,lei low bar,lei low bar,0
900927699245555712,somewhere far far away,somewhere far far away,somewhere far far away,somewher far far away,0
900927683235893249,everything about this was so much fun to create  thank you toriyaki a s for always allowing me,everything about this was so much fun to create thank you toriyaki a s for always allowing me,everything about this wa so much fun to create thank you toriyaki a s for always allowing me,everyth about thi wa so much fun to creat thank you toriyaki a s for alway allow me,0
900927598355660802,night cap while i wait for my food   chili s grill   bar,night cap while i wait for my food chili s grill bar,night cap while i wait for my food chili s grill bar,night cap while i wait for my food chili s grill bar,0
900927496702619648,say no more lil bihh  houston  texas,say no more lil bihh houston texas,say no more lil bihh houston texas,say no more lil bihh houston texa,0
900927118753886210,full gas tank water it s getting real ya ll stay safe htown in the meantime,full gas tank water it s getting real ya ll stay safe htown in the meantime,full gas tank water it s getting real ya ll stay safe htown in the meantime,full ga tank water it s get real ya ll stay safe htown in the meantim,0
900926974478176256,jessegreene  jessegreenephotography  mode  model  femmemode  selectedfemme  selectedworks,jessegreene jessegreenephotography mode model femmemode selectedfemme selectedworks,jessegreene jessegreenephotography mode model femmemode selectedfemme selectedworks,jessegreen jessegreenephotographi mode model femmemod selectedfemm selectedwork,0
900926821880877058,you ain t met my texas yet  earnit  houstonastros  minute maid,you ain t met my texas yet earnit houstonastros minute maid,you ain t met my texas yet earnit houstonastros minute maid,you ain t met my texa yet earnit houstonastro minut maid,0
900926742088613888,game called on account of lots of rain  southside will be open until 2p on friday 8 25  and,game called on account of lots of rain southside will be open until 2p on friday 8 25 and,game called on account of lot of rain southside will be open until 2p on friday 8 25 and,game call on account of lot of rain southsid will be open until 2p on friday 8 25 and,0
900926614946668544,drinking a mostly harmless w  wakatu hops  cask  by  eurekaheights  flying saucer draught emporium   c495405580,drinking a mostly harmless w wakatu hops cask by eurekaheights flying saucer draught emporium c495405580,drinking a mostly harmless w wakatu hop cask by eurekaheights flying saucer draught emporium c495405580,drink a mostli harmless w wakatu hop cask by eurekaheight fli saucer draught emporium c495405580,0
900926409660653568,this will make all my worries go away        houston  texas,this will make all my worries go away houston texas,this will make all my worry go away houston texas,thi will make all my worri go away houston texa,0
900926215543980032,a little marilyn monroe for your cup   marilynmonroe  prismaticpowders  pink  work  houston  texas,a little marilyn monroe for your cup marilynmonroe prismaticpowders pink work houston texas,a little marilyn monroe for your cup marilynmonroe prismaticpowders pink work houston texas,a littl marilyn monro for your cup marilynmonro prismaticpowd pink work houston texa,0
900926149181685762,just posted a photo  lei low bar,just posted a photo lei low bar,just posted a photo lei low bar,just post a photo lei low bar,0
900925780582182912,just posted a photo  lei low bar,just posted a photo lei low bar,just posted a photo lei low bar,just post a photo lei low bar,0
900925718661562368,just posted a photo  lei low bar,just posted a photo lei low bar,just posted a photo lei low bar,just post a photo lei low bar,0
900925716275048449,shipments may have a slight delay  we i ll do what we can to prevent that   hurricaneharvey,shipments may have a slight delay we i ll do what we can to prevent that hurricaneharvey,shipment may have a slight delay we i ll do what we can to prevent that hurricaneharvey,shipment may have a slight delay we i ll do what we can to prevent that hurricaneharvey,0
900925647018749952,rotisserie chicken mode when you under that dryer kid  itsjustmello gucci down to the socks,rotisserie chicken mode when you under that dryer kid itsjustmello gucci down to the socks,rotisserie chicken mode when you under that dryer kid itsjustmello gucci down to the sock,rotisseri chicken mode when you under that dryer kid itsjustmello gucci down to the sock,0
